original_trackName,original_artistName,original_year,sp_streams,PC1,PC2,cluster
Lay Me Down,Sam Smith,2014,614125838.0,-3.552614976378238,-0.3300739575783289,0
Tuesday (feat. Drake),ILOVEMAKONNEN,2014,258760030.0,-3.753381821229195,2.6834288100183588,0
Hit the Quan - Original Version,iLoveMemphis,2015,102374842.0,-4.328640185132648,3.442551091552106,0
"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,2015,421905011.0,-3.4181302706058223,4.544304022179887,0
House Party,Sam Hunt,2014,441245057.0,-3.5435692349114087,1.5744763594136681,0
Ayo,Chris Brown,2015,644279853.0,-4.402950893039698,0.6531498815378867,0
Kick The Dust Up,Luke Bryan,2015,203672187.0,-4.4543303606779885,-0.7999529994542376,0
Blessings,Big Sean,2015,264931584.0,-3.593063376053622,0.9517803908618427,0
Budapest,George Ezra,2013,1412448562.0,1.1701096777343318,-2.2246139447401547,2
Chandelier,Sia,2014,2005971453.0,3.7912276914728618,-1.3709696603312573,1
Heartbeat Song,Kelly Clarkson,2015,265308154.0,-3.116630936000743,0.2637808922632766,0
Don't,Ed Sheeran,2013,816079918.0,-1.039388137100653,-2.3872159065993994,2
Ghost,Ella Henderson,2014,437702049.0,-3.03935033608488,-2.8762843376566427,2
Waves - Robin Schulz Radio Edit,Mr. Probz,2014,1149400301.0,-0.028327165042134176,3.9215514014671533,3
El Perdón - Forgiveness,Nicky Jam,2015,45727173.0,-4.309167192433889,-0.8548077845760451,0
She Knows,Ne-Yo,2014,385517097.0,-3.789647333303766,0.8988306828346627,0
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,2011,926164324.0,0.2566368851404453,4.927376533488724,3
Gold,Kiiara,2015,689689079.0,-1.1875522944265302,-1.0057014061641152,2
Roses,The Chainsmokers,2015,1167701460.0,0.7784148566752053,-2.550341020944227,2
Juju On That Beat (TZ Anthem),Zay Hilfigerrr,2016,253871538.0,-3.308244165450911,2.780341639556071,0
Feels,Calvin Harris,1999,1228871704.0,-2.422726075307612,3.2707003100781593,0
Trip,Ella Mai,2018,566674877.0,-1.2260026247836384,-3.1111116854383702,2
Juicy,Doja Cat,2019,395398324.0,-2.778014191805145,3.450656385506255,0
Hot (feat. Gunna),Young Thug,2019,418132615.0,-3.037897074748977,3.515141899641188,0
Tombstone,Rod Wave,2021,169215904.0,-3.5726364576738514,0.6422561199597357,0
Roses - Imanbek Remix,SAINt JHN,2019,2068559014.0,4.176709169284755,2.9825596264772316,3
Bandit (with YoungBoy Never Broke Again),Juice WRLD,2019,1011711146.0,-0.8817435877113204,-1.4193169878289733,2
Mood (feat. iann dior),24kGoldn,2020,2053835175.0,4.4897959997870736,-0.6630594171119057,1
Party,Bad Bunny,2022,815302726.0,-0.9723779448055595,4.399265859572661,3
AA,Walker Hayes,2021,91880952.0,-4.658807634795061,-0.27644358239249844,0
Vegas,Doja Cat,2022,619279872.0,-3.2873650748917003,3.3510495638946,0
